key,fare_amount
2015-01-27 13:08:24.0000002,10.581044
2015-01-27 13:08:24.0000003,10.768686
2011-10-08 11:53:44.0000002,4.865362
2012-12-01 21:12:12.0000002,8.289352
2012-12-01 21:12:12.0000003,15.633867
2012-12-01 21:12:12.0000005,11.27194
2011-10-06 12:10:20.0000001,5.025722
2011-10-06 12:10:20.0000003,48.270493
2011-10-06 12:10:20.0000002,12.049552
2014-02-18 15:22:20.0000002,6.1932626
2014-02-18 15:22:20.0000003,10.774432
2014-02-18 15:22:20.0000001,17.003437
2010-03-29 20:20:32.0000002,4.5373745
2010-03-29 20:20:32.0000001,6.472094
2011-10-06 03:59:12.0000002,7.926567
2011-10-06 03:59:12.0000001,11.471097
2012-07-15 16:45:04.0000006,4.8636007
2012-07-15 16:45:04.0000002,8.318151
2012-07-15 16:45:04.0000003,5.1621976
2012-07-15 16:45:04.0000004,4.988584
2014-10-29 02:09:56.0000001,7.711136
2014-06-14 13:39:00.00000010,8.6081
2014-06-14 13:39:00.00000060,7.2948613
2014-06-14 13:39:00.00000087,9.037677
2014-06-14 13:39:00.00000050,19.118706
2014-06-14 13:39:00.0000003,6.850873
2014-06-14 13:39:00.000000158,39.63411
2014-06-14 13:39:00.00000015,26.6464
2014-06-14 13:39:00.00000073,6.287537
2014-06-14 13:39:00.00000077,16.165443
2014-06-14 13:39:00.000000145,10.138324
2014-06-14 13:39:00.00000079,6.7065454
2014-06-14 13:39:00.000000121,5.6972227
2014-06-14 13:39:00.00000021,11.119162
2014-06-14 13:39:00.0000005,9.341058
2014-06-14 13:39:00.000000165,7.73605
2014-06-14 13:39:00.000000184,6.514066
2014-06-14 13:39:00.00000059,5.9432883
2014-06-14 13:39:00.00000070,7.7217865
2014-06-14 13:39:00.00000068,4.8240447
2014-06-14 13:39:00.000000133,20.037617
2014-06-14 13:39:00.000000128,10.773824
2014-06-14 13:39:00.000000136,20.169796
2014-06-14 13:39:00.00000017,10.144778
2014-06-14 13:39:00.000000111,5.5335493
2014-06-14 13:39:00.000000115,12.129276
2014-06-14 13:39:00.000000168,5.697577
2014-06-14 13:39:00.00000031,6.423156
2014-06-14 13:39:00.000000116,6.177597
2014-06-14 13:39:00.00000051,5.2245603
2014-06-14 13:39:00.000000193,12.067467
2014-06-14 13:39:00.000000132,12.904839
2014-06-14 13:39:00.000000167,19.977573
2014-06-14 13:39:00.00000044,6.01124
2014-06-14 13:39:00.000000138,7.3610477
2014-06-14 13:39:00.00000066,16.358995
2014-06-14 13:39:00.00000063,11.783034
2014-06-14 13:39:00.000000154,10.422287
2014-06-14 13:39:00.00000097,13.658134
2014-06-14 13:39:00.00000067,13.99233
2014-06-14 13:39:00.000000179,7.39781
2014-06-14 13:39:00.00000092,10.787127
2014-06-14 13:39:00.00000029,5.425619
2014-06-14 13:39:00.000000177,5.5654573
2014-06-14 13:39:00.000000192,7.835673
2014-06-14 13:39:00.000000181,6.73927
2014-06-14 13:39:00.000000120,10.973757
2014-06-14 13:39:00.0000008,5.5334225
2014-06-14 13:39:00.000000103,5.2246833
2014-06-14 13:39:00.00000049,18.06584
2014-06-14 13:39:00.000000108,7.0059056
2014-06-14 13:39:00.00000072,5.4788284
2014-06-14 13:39:00.000000182,11.730168
2014-06-14 13:39:00.00000061,7.275186
2014-06-14 13:39:00.00000093,10.281884
2014-06-14 13:39:00.000000170,11.825349
2014-06-14 13:39:00.000000147,44.356377
2014-06-14 13:39:00.000000140,5.5800076
2014-06-14 13:39:00.000000159,4.9867005
2014-06-14 13:39:00.00000012,4.90783
2014-06-14 13:39:00.00000025,6.578746
2014-06-14 13:39:00.000000156,5.7911816
2014-06-14 13:39:00.000000152,8.0338955
2014-06-14 13:39:00.000000129,10.307577
2014-06-14 13:39:00.000000119,19.412455
2014-06-14 13:39:00.000000118,6.158429
2014-06-14 13:39:00.00000076,5.2246833
2014-06-14 13:39:00.000000135,7.3194613
2014-06-14 13:39:00.00000023,17.551203
2014-06-14 13:39:00.00000082,10.281884
2014-06-14 13:39:00.000000125,11.014896
2014-06-14 13:39:00.00000075,9.078116
2014-06-14 13:39:00.000000124,6.7307453
2014-06-14 13:39:00.000000172,7.1215625
2014-06-14 13:39:00.00000024,14.503703
2014-06-14 13:39:00.000000169,14.979994
2014-06-14 13:39:00.00000052,11.777172
2014-06-14 13:39:00.000000161,14.149753
2014-06-14 13:39:00.00000038,7.6297836
2014-06-14 13:39:00.00000035,10.815281
2014-06-14 13:39:00.00000053,11.272115
2014-06-14 13:39:00.000000183,7.099592
2014-06-14 13:39:00.000000131,55.13054
2014-06-14 13:39:00.000000180,7.0809693
2014-06-14 13:39:00.000000130,10.724277
2014-06-14 13:39:00.00000032,4.790005
2014-06-14 13:39:00.000000148,11.129157
2014-06-14 13:39:00.0000007,10.4299345
2014-06-14 13:39:00.00000095,11.984135
2014-06-14 13:39:00.000000144,36.42738
2014-06-14 13:39:00.000000141,33.11955
2014-06-14 13:39:00.000000162,20.177006
2014-06-14 13:39:00.00000018,11.274829
2014-06-14 13:39:00.00000054,10.147088
2014-06-14 13:39:00.00000040,6.9358974
2014-06-14 13:39:00.00000096,7.4373446
2014-06-14 13:39:00.00000055,25.113518
2014-06-14 13:39:00.000000109,10.108068
2014-06-14 13:39:00.000000151,7.3558626
2014-06-14 13:39:00.00000016,10.679639
2014-06-14 13:39:00.00000062,10.11842
2014-06-14 13:39:00.000000191,3.4909065
2014-06-14 13:39:00.00000034,8.338976
2014-06-14 13:39:00.000000160,6.323106
2014-06-14 13:39:00.00000013,7.0202956
2014-06-14 13:39:00.000000188,5.4451537
2014-06-14 13:39:00.00000086,8.004672
2014-06-14 13:39:00.000000185,12.115973
2014-06-14 13:39:00.00000074,8.18787
2014-06-14 13:39:00.00000022,18.79755
2014-06-14 13:39:00.00000036,5.3602176
2014-06-14 13:39:00.000000126,4.8317285
2014-06-14 13:39:00.000000190,6.88536
2014-06-14 13:39:00.00000042,7.0272336
2014-06-14 13:39:00.000000178,7.2549925
2014-06-14 13:39:00.000000163,5.410616
2014-06-14 13:39:00.00000020,12.898192
2014-06-14 13:39:00.00000098,6.173195
2014-06-14 13:39:00.000000114,21.471058
2014-06-14 13:39:00.00000045,8.966475
2014-06-14 13:39:00.00000094,5.410616
2014-06-14 13:39:00.000000146,9.775114
2014-06-14 13:39:00.00000033,9.124712
2014-06-14 13:39:00.000000143,5.5654573
2014-06-14 13:39:00.000000107,6.8402567
2014-06-14 13:39:00.00000048,9.911884
2014-06-14 13:39:00.00000043,11.022449
2014-06-14 13:39:00.000000123,10.086082
2014-06-14 13:39:00.000000134,8.25901
2014-06-14 13:39:00.000000142,6.3889337
2014-06-14 13:39:00.000000122,11.890643
2014-06-14 13:39:00.000000176,9.511042
2011-12-12 09:42:12.0000004,6.0814705
2011-12-12 09:42:12.0000002,4.563083
2011-12-12 09:42:12.0000001,11.952455
2011-12-12 09:42:12.0000003,7.5266533
2011-12-12 09:42:12.0000005,7.925736
2013-06-27 00:20:40.0000001,19.00873
2013-06-27 00:20:40.0000003,10.8351345
2009-02-20 13:34:16.0000001,8.411633
2009-02-20 13:34:16.0000002,12.424732
2009-02-20 13:34:16.0000003,6.7436323
2010-08-22 21:14:08.0000001,28.528212
2010-08-22 21:14:08.0000005,15.770368
2010-08-22 21:14:08.0000003,4.7884183
2010-08-22 21:14:08.0000002,8.542784
2012-08-06 08:58:08.0000002,5.124276
2012-08-06 08:58:08.0000001,17.202333
2013-11-04 08:34:12.0000003,5.5049906
2013-11-04 08:34:12.0000001,10.646514
2013-11-04 08:34:12.0000002,10.494378
2011-06-24 20:34:48.0000002,8.201723
2011-06-24 20:34:48.0000001,17.660114
2011-03-28 20:38:36.0000003,6.2247005
2011-03-28 20:38:36.0000004,4.6475544
2011-03-28 20:38:36.0000002,8.054193
2011-08-14 20:36:28.0000004,6.385379
2011-08-14 20:36:28.0000001,7.0132217
2011-08-14 20:36:28.0000003,20.22692
2011-08-14 20:36:28.0000002,6.9539638
2015-02-21 15:52:44.0000004,19.467802
2015-02-21 15:52:44.0000003,9.067178
2015-02-21 15:52:44.0000002,17.6413
2015-02-21 15:52:44.0000001,9.446771
2013-01-29 11:29:52.0000001,10.779812
2014-09-12 19:03:48.0000001,9.71035
2013-11-09 18:52:40.0000004,8.46389
2013-11-09 18:52:40.0000002,12.634442
2013-04-25 16:10:04.0000001,54.919918
2013-04-25 16:10:04.0000002,7.9227896
2013-09-07 14:37:52.0000001,8.155487
2013-09-07 14:37:52.0000002,9.379643
2013-09-07 14:37:52.0000003,6.1325707
2011-05-21 13:16:20.0000004,5.534142
2011-05-21 13:16:20.0000001,6.3212466
2011-05-21 13:16:20.0000003,8.792726
2011-11-25 16:36:24.0000002,6.3749485
2011-11-25 16:36:24.0000001,11.695231
2015-01-31 20:54:04.0000001,5.7280393
2010-11-01 23:31:28.0000002,7.3699155
2010-11-01 23:31:28.0000001,9.206798
2010-11-01 23:31:28.0000003,9.58276
2011-03-24 15:57:04.0000003,4.75415
2011-03-24 15:57:04.0000001,7.0356913
2010-05-10 10:37:04.0000005,5.900923
2010-05-10 10:37:04.0000002,5.440347
2010-05-10 10:37:04.0000003,8.671177
2010-05-10 10:37:04.0000006,9.2999935
2012-06-09 16:53:44.0000002,7.74232
2012-08-22 22:39:20.0000003,17.479118
2012-08-22 22:39:20.0000001,5.6853805
2012-12-23 02:29:16.0000001,14.079209
2012-06-30 15:55:12.0000004,11.699631
2012-06-30 15:55:12.0000002,7.157511
2012-06-30 15:55:12.0000003,12.098501
2012-06-30 15:55:12.0000001,6.823503
2011-10-02 23:36:00.00000056,12.224856
2011-10-02 23:36:00.00000086,14.458444
2011-10-02 23:36:00.00000081,14.380741
2011-10-02 23:36:00.0000009,4.5140114
2011-10-02 23:36:00.00000041,12.20185
2011-10-02 23:36:00.00000091,4.738817
2011-10-02 23:36:00.0000008,12.401279
2011-10-02 23:36:00.00000015,27.496687
2011-10-02 23:36:00.00000014,10.040228
2011-10-02 23:36:00.00000047,6.9056144
2011-10-02 23:36:00.00000076,7.0340157
2011-10-02 23:36:00.00000011,8.157211
2011-10-02 23:36:00.00000075,5.77136
2011-10-02 23:36:00.00000035,6.831537
2011-10-02 23:36:00.00000099,5.923506
2011-10-02 23:36:00.00000062,9.243122
2011-10-02 23:36:00.00000085,8.224646
2011-10-02 23:36:00.00000043,20.60867
2011-10-02 23:36:00.00000071,10.556132
2011-10-02 23:36:00.00000023,6.210941
2011-10-02 23:36:00.00000092,5.608694
2011-10-02 23:36:00.00000037,9.451256
2011-10-02 23:36:00.00000083,9.265262
2011-10-02 23:36:00.00000054,11.454041
2011-10-02 23:36:00.00000073,10.759322
2011-10-02 23:36:00.0000005,7.200355
2011-10-02 23:36:00.00000095,5.185777
2011-10-02 23:36:00.00000088,6.199839
2011-10-02 23:36:00.00000030,8.683543
2011-10-02 23:36:00.0000007,13.395766
2011-10-02 23:36:00.00000013,9.417811
2011-10-02 23:36:00.00000065,26.742334
2011-10-02 23:36:00.00000089,48.312256
2011-10-02 23:36:00.00000096,8.231815
2011-10-02 23:36:00.00000039,8.72315
2011-10-02 23:36:00.00000038,28.030764
2011-10-02 23:36:00.00000067,16.85489
2011-10-02 23:36:00.00000077,9.864894
2011-10-02 23:36:00.00000020,16.90299
2011-10-02 23:36:00.00000063,16.610798
2011-10-02 23:36:00.00000012,8.541429
2011-10-02 23:36:00.00000058,15.465639
2011-10-02 23:36:00.00000026,9.5994
2011-10-02 23:36:00.00000074,20.035143
2011-10-02 23:36:00.00000059,9.298934
2011-10-02 23:36:00.00000090,13.516727
2011-10-02 23:36:00.0000004,31.375513
2011-10-02 23:36:00.0000003,13.576176
2011-10-02 23:36:00.00000021,16.954554
2011-10-02 23:36:00.00000097,7.496612
2011-10-02 23:36:00.00000036,16.653475
2011-10-02 23:36:00.00000024,20.511108
2011-10-02 23:36:00.00000082,47.961674
2011-10-02 23:36:00.000000100,8.69168
2011-10-02 23:36:00.00000040,4.8171587
2011-10-02 23:36:00.00000022,4.6170683
2013-03-21 12:47:28.0000006,11.764006
2013-03-21 12:47:28.0000008,10.209102
2013-03-21 12:47:28.0000003,13.05262
2013-03-21 12:47:28.0000005,6.689146
2013-03-21 12:47:28.0000002,8.074551
2013-06-07 03:02:56.0000002,18.020601
2013-06-07 03:02:56.0000001,7.370945
2010-09-05 22:31:32.0000002,19.158415
2013-07-12 23:33:24.0000001,9.397529
2009-12-03 02:32:08.0000001,18.30696
2009-10-15 03:50:36.0000001,5.5726447
2011-09-25 22:36:32.0000002,20.982822
2011-09-25 22:36:32.0000001,10.19153
2015-06-08 20:02:56.0000001,9.943465
2014-07-16 08:03:32.0000002,11.764303
2014-07-16 08:03:32.0000001,13.031251
2011-12-15 13:14:32.0000002,8.772035
2011-12-15 13:14:32.0000001,5.3097873
2011-10-11 22:13:48.0000002,14.169737
2011-10-11 22:13:48.0000005,9.172767
2011-10-11 22:13:48.0000003,7.753064
2013-09-14 16:53:20.0000001,9.489028
2013-09-14 16:53:20.0000002,10.873808
2014-02-06 09:09:56.0000004,5.5716457
2014-02-06 09:09:56.0000003,5.9279456
2014-02-06 09:09:56.0000001,5.613866
2009-06-10 16:55:00.00000081,29.004395
2009-06-10 16:55:00.00000029,5.146821
2009-06-10 16:55:00.000000109,8.203141
2009-06-10 16:55:00.00000098,45.97542
2009-06-10 16:55:00.00000054,10.890541
2009-06-10 16:55:00.00000021,30.416384
2009-06-10 16:55:00.00000012,7.696088
2009-06-10 16:55:00.00000033,5.697736
2009-06-10 16:55:00.00000024,8.558252
2009-06-10 16:55:00.00000099,10.2148075
2009-06-10 16:55:00.0000009,7.161442
2009-06-10 16:55:00.000000158,5.9594526
2009-06-10 16:55:00.000000141,4.8567915
2009-06-10 16:55:00.00000093,7.405347
2009-06-10 16:55:00.000000161,9.890456
2009-06-10 16:55:00.00000088,5.4364843
2009-06-10 16:55:00.0000003,8.151353
2009-06-10 16:55:00.00000018,5.053928
2009-06-10 16:55:00.00000047,6.7856326
2009-06-10 16:55:00.000000154,9.509114
2009-06-10 16:55:00.000000131,3.1206348
2009-06-10 16:55:00.00000046,11.845335
2009-06-10 16:55:00.0000004,5.886288
2009-06-10 16:55:00.000000107,6.8743157
2009-06-10 16:55:00.000000114,6.7328143
2009-06-10 16:55:00.000000117,7.832232
2009-06-10 16:55:00.000000162,10.206805
2009-06-10 16:55:00.00000049,11.363206
2009-06-10 16:55:00.00000069,7.936542
