key,fare_amount
2015-01-27 13:08:24.0000002,10.732478372256864
2015-01-27 13:08:24.0000003,10.468567504987465
2011-10-08 11:53:44.0000002,5.275845618730923
2012-12-01 21:12:12.0000002,8.810379414509374
2012-12-01 21:12:12.0000003,16.573754012015293
2012-12-01 21:12:12.0000005,11.482257261126723
2011-10-06 12:10:20.0000001,4.914426352891497
2011-10-06 12:10:20.0000003,49.300244210438464
2011-10-06 12:10:20.0000002,11.682062446065947
2014-02-18 15:22:20.0000002,6.634343526589848
2014-02-18 15:22:20.0000003,10.305037430260649
2014-02-18 15:22:20.0000001,17.343074653316197
2010-03-29 20:20:32.0000002,4.846448368260796
2010-03-29 20:20:32.0000001,6.860794730772669
2011-10-06 03:59:12.0000002,7.475757806817869
2011-10-06 03:59:12.0000001,11.295705036368068
2012-07-15 16:45:04.0000006,6.787520488261596
2012-07-15 16:45:04.0000002,8.38350640750183
2012-07-15 16:45:04.0000003,5.183570135418057
2012-07-15 16:45:04.0000004,5.001714415790728
2014-10-29 02:09:56.0000001,7.2293985181485185
2014-06-14 13:39:00.00000010,8.261060076513465
2014-06-14 13:39:00.00000060,7.168174382296252
2014-06-14 13:39:00.00000087,9.040535578777579
2014-06-14 13:39:00.00000050,19.350664167816184
2014-06-14 13:39:00.0000003,6.902454356869454
2014-06-14 13:39:00.000000158,38.93825824175824
2014-06-14 13:39:00.00000015,25.64207064185387
2014-06-14 13:39:00.00000073,6.198068706898495
2014-06-14 13:39:00.00000077,16.561598705546107
2014-06-14 13:39:00.000000145,9.509214673061473
2014-06-14 13:39:00.00000079,6.94998054459121
2014-06-14 13:39:00.000000121,5.524798172987712
2014-06-14 13:39:00.00000021,10.577648939061952
2014-06-14 13:39:00.0000005,8.436302330051847
2014-06-14 13:39:00.000000165,7.585153461373497
2014-06-14 13:39:00.000000184,6.863939348159983
2014-06-14 13:39:00.00000059,6.070923965443088
2014-06-14 13:39:00.00000070,7.831057165777201
2014-06-14 13:39:00.00000068,4.756746951738868
2014-06-14 13:39:00.000000133,19.403354358705947
2014-06-14 13:39:00.000000128,10.857899816538081
2014-06-14 13:39:00.000000136,19.552148624701708
2014-06-14 13:39:00.00000017,10.413439048989051
2014-06-14 13:39:00.000000111,5.856523057005486
2014-06-14 13:39:00.000000115,12.671172451476174
2014-06-14 13:39:00.000000168,6.085239956569715
2014-06-14 13:39:00.00000031,6.813421569115585
2014-06-14 13:39:00.000000116,6.123895144759524
2014-06-14 13:39:00.00000051,5.288304753372847
2014-06-14 13:39:00.000000193,12.05139044465923
2014-06-14 13:39:00.000000132,12.949473033194403
2014-06-14 13:39:00.000000167,21.47306876480923
2014-06-14 13:39:00.00000044,5.883889902711562
2014-06-14 13:39:00.000000138,7.355103195818271
2014-06-14 13:39:00.00000066,15.990754043836727
2014-06-14 13:39:00.00000063,10.945652422441373
2014-06-14 13:39:00.000000154,10.45144182874056
2014-06-14 13:39:00.00000097,13.876711586508984
2014-06-14 13:39:00.00000067,14.311629612996844
2014-06-14 13:39:00.000000179,6.975471579459982
2014-06-14 13:39:00.00000092,10.626679482327258
2014-06-14 13:39:00.00000029,5.33680020529947
2014-06-14 13:39:00.000000177,5.369251986684128
2014-06-14 13:39:00.000000192,7.845507011971824
2014-06-14 13:39:00.000000181,6.497933050337361
2014-06-14 13:39:00.000000120,10.948226913399695
2014-06-14 13:39:00.0000008,5.733691595592469
2014-06-14 13:39:00.000000103,5.128431515646787
2014-06-14 13:39:00.00000049,17.74907526894152
2014-06-14 13:39:00.000000108,7.176092812693341
2014-06-14 13:39:00.00000072,5.6210166201761975
2014-06-14 13:39:00.000000182,11.657017442097493
2014-06-14 13:39:00.00000061,7.293000756856182
2014-06-14 13:39:00.00000093,10.406264643441286
2014-06-14 13:39:00.000000170,12.35597148260178
2014-06-14 13:39:00.000000147,47.55379329004329
2014-06-14 13:39:00.000000140,5.7043142839866565
2014-06-14 13:39:00.000000159,4.743026121271056
2014-06-14 13:39:00.00000012,4.870304052214064
2014-06-14 13:39:00.00000025,7.219913810328099
2014-06-14 13:39:00.000000156,5.593827145646692
2014-06-14 13:39:00.000000152,8.195687231676725
2014-06-14 13:39:00.000000129,10.317160456349258
2014-06-14 13:39:00.000000119,19.664730020818347
2014-06-14 13:39:00.000000118,5.773814335626936
2014-06-14 13:39:00.00000076,5.252980481146226
2014-06-14 13:39:00.000000135,7.1503774872793
2014-06-14 13:39:00.00000023,17.90528495761736
2014-06-14 13:39:00.00000082,10.521104705562873
2014-06-14 13:39:00.000000125,10.898936670785899
2014-06-14 13:39:00.00000075,9.445474974921861
2014-06-14 13:39:00.000000124,7.0818431939308395
2014-06-14 13:39:00.000000172,7.542289832995905
2014-06-14 13:39:00.00000024,15.418712675246343
2014-06-14 13:39:00.000000169,13.822569932726395
2014-06-14 13:39:00.00000052,12.25522821359046
2014-06-14 13:39:00.000000161,14.466171639313995
2014-06-14 13:39:00.00000038,7.548969712168869
2014-06-14 13:39:00.00000035,10.425898627377006
2014-06-14 13:39:00.00000053,11.431917765576479
2014-06-14 13:39:00.000000183,6.365741262116156
2014-06-14 13:39:00.000000131,56.620861967846245
2014-06-14 13:39:00.000000180,7.406075906392391
2014-06-14 13:39:00.000000130,9.110684220356347
2014-06-14 13:39:00.00000032,4.741276050779405
2014-06-14 13:39:00.000000148,10.66175468544883
2014-06-14 13:39:00.0000007,10.073420102390177
2014-06-14 13:39:00.00000095,11.953364049866254
2014-06-14 13:39:00.000000144,35.32215662079061
2014-06-14 13:39:00.000000141,30.2839
2014-06-14 13:39:00.000000162,20.7768934767769
2014-06-14 13:39:00.00000018,11.371318128097236
2014-06-14 13:39:00.00000054,9.786401420104234
2014-06-14 13:39:00.00000040,7.104786229775203
2014-06-14 13:39:00.00000096,7.924340966704465
2014-06-14 13:39:00.00000055,24.688481013654133
2014-06-14 13:39:00.000000109,9.45916758367383
2014-06-14 13:39:00.000000151,7.426650511190627
2014-06-14 13:39:00.00000016,10.705813106667014
2014-06-14 13:39:00.00000062,10.074247794744661
2014-06-14 13:39:00.000000191,6.651370477031915
2014-06-14 13:39:00.00000034,8.978364440448798
2014-06-14 13:39:00.000000160,6.543951517113212
2014-06-14 13:39:00.00000013,7.1875107676166206
2014-06-14 13:39:00.000000188,5.5542345132313375
2014-06-14 13:39:00.00000086,8.37525437443484
2014-06-14 13:39:00.000000185,11.939709723146517
2014-06-14 13:39:00.00000074,8.398991980723457
2014-06-14 13:39:00.00000022,19.052693290107594
2014-06-14 13:39:00.00000036,5.254920785584142
2014-06-14 13:39:00.000000126,5.986016507760272
2014-06-14 13:39:00.000000190,6.994379037508279
2014-06-14 13:39:00.00000042,7.306433656579761
2014-06-14 13:39:00.000000178,7.144386512689064
2014-06-14 13:39:00.000000163,5.373111937203883
2014-06-14 13:39:00.00000020,12.98857392643269
2014-06-14 13:39:00.00000098,6.251415283038018
2014-06-14 13:39:00.000000114,21.34702104301556
2014-06-14 13:39:00.00000045,9.285032572106315
2014-06-14 13:39:00.00000094,5.128437981357681
2014-06-14 13:39:00.000000146,9.989279736102995
2014-06-14 13:39:00.00000033,9.083753199025498
2014-06-14 13:39:00.000000143,5.536586328641337
2014-06-14 13:39:00.000000107,6.822269633871334
2014-06-14 13:39:00.00000048,10.271336024830905
2014-06-14 13:39:00.00000043,11.79929033599469
2014-06-14 13:39:00.000000123,10.15986281508634
2014-06-14 13:39:00.000000134,8.593754339397574
2014-06-14 13:39:00.000000142,6.37369529938054
2014-06-14 13:39:00.000000122,11.529082725414577
2014-06-14 13:39:00.000000176,9.804366797680498
2011-12-12 09:42:12.0000004,5.979607883511457
2011-12-12 09:42:12.0000002,5.023096749258061
2011-12-12 09:42:12.0000001,11.95475018267685
2011-12-12 09:42:12.0000003,7.53426129869044
2011-12-12 09:42:12.0000005,8.034694539292936
2013-06-27 00:20:40.0000001,18.70058951485808
2013-06-27 00:20:40.0000003,12.254769960388352
2009-02-20 13:34:16.0000001,8.104144462539342
2009-02-20 13:34:16.0000002,12.234641126387107
2009-02-20 13:34:16.0000003,6.4453517275438115
2010-08-22 21:14:08.0000001,30.246737720429167
2010-08-22 21:14:08.0000005,15.914506438240204
2010-08-22 21:14:08.0000003,4.879377481445871
2010-08-22 21:14:08.0000002,8.075581368071802
2012-08-06 08:58:08.0000002,5.048085866713634
2012-08-06 08:58:08.0000001,16.493099439087775
2013-11-04 08:34:12.0000003,5.940761132127268
2013-11-04 08:34:12.0000001,10.833062107205816
2013-11-04 08:34:12.0000002,10.5091957414497
2011-06-24 20:34:48.0000002,8.060942598373753
2011-06-24 20:34:48.0000001,18.271622723751427
2011-03-28 20:38:36.0000003,6.4143567865698135
2011-03-28 20:38:36.0000004,4.63476736329591
2011-03-28 20:38:36.0000002,8.312292527934087
2011-08-14 20:36:28.0000004,6.388859752457169
2011-08-14 20:36:28.0000001,7.360830165710693
2011-08-14 20:36:28.0000003,20.95139493312016
2011-08-14 20:36:28.0000002,7.26712593947492
2015-02-21 15:52:44.0000004,19.209213292344423
2015-02-21 15:52:44.0000003,9.672142467600551
2015-02-21 15:52:44.0000002,17.12109790554998
2015-02-21 15:52:44.0000001,9.75891535485996
2013-01-29 11:29:52.0000001,10.90417598235606
2014-09-12 19:03:48.0000001,9.659343506933734
2013-11-09 18:52:40.0000004,8.77561473866293
2013-11-09 18:52:40.0000002,12.286734028319364
2013-04-25 16:10:04.0000001,56.30474539329043
2013-04-25 16:10:04.0000002,8.352993787824673
2013-09-07 14:37:52.0000001,7.9598198168203185
2013-09-07 14:37:52.0000002,9.692512749671883
2013-09-07 14:37:52.0000003,5.967465168974268
2011-05-21 13:16:20.0000004,5.707778871539192
2011-05-21 13:16:20.0000001,6.0429069204608385
2011-05-21 13:16:20.0000003,8.925406663811055
2011-11-25 16:36:24.0000002,6.229858199181437
2011-11-25 16:36:24.0000001,11.49136795057943
2015-01-31 20:54:04.0000001,5.866507861091717
2010-11-01 23:31:28.0000002,7.710046509414167
2010-11-01 23:31:28.0000001,9.095895471215977
2010-11-01 23:31:28.0000003,9.888768692137898
2011-03-24 15:57:04.0000003,5.067929803199297
2011-03-24 15:57:04.0000001,6.867297184664958
2010-05-10 10:37:04.0000005,6.096693598910079
2010-05-10 10:37:04.0000002,5.1356609148915515
2010-05-10 10:37:04.0000003,9.354777731484543
2010-05-10 10:37:04.0000006,9.090727152172395
2012-06-09 16:53:44.0000002,7.704948946594307
2012-08-22 22:39:20.0000003,16.797503969720594
2012-08-22 22:39:20.0000001,5.540194261058848
2012-12-23 02:29:16.0000001,13.381351179053652
2012-06-30 15:55:12.0000004,12.97387182288405
2012-06-30 15:55:12.0000002,6.835604933852432
2012-06-30 15:55:12.0000003,12.191835759321219
2012-06-30 15:55:12.0000001,6.334051090723625
2011-10-02 23:36:00.00000056,13.071079792609861
2011-10-02 23:36:00.00000086,15.541833026467202
2011-10-02 23:36:00.00000081,14.46190612244898
2011-10-02 23:36:00.0000009,4.853674675355578
2011-10-02 23:36:00.00000041,11.641025994503485
2011-10-02 23:36:00.00000091,4.903625169172473
2011-10-02 23:36:00.0000008,11.409249191713492
2011-10-02 23:36:00.00000015,26.55129275899687
2011-10-02 23:36:00.00000014,9.932280759836098
2011-10-02 23:36:00.00000047,6.789360222729963
2011-10-02 23:36:00.00000076,6.847670176225438
2011-10-02 23:36:00.00000011,8.084314520575457
2011-10-02 23:36:00.00000075,5.66024681391431
2011-10-02 23:36:00.00000035,6.495099017691698
2011-10-02 23:36:00.00000099,6.414990373507298
2011-10-02 23:36:00.00000062,9.365087762815623
2011-10-02 23:36:00.00000085,8.362273651231428
2011-10-02 23:36:00.00000043,20.318626558635724
2011-10-02 23:36:00.00000071,11.065510715245702
2011-10-02 23:36:00.00000023,6.235465356682963
2011-10-02 23:36:00.00000092,5.57885904446059
2011-10-02 23:36:00.00000037,9.75788714959944
2011-10-02 23:36:00.00000083,8.700210934120115
2011-10-02 23:36:00.00000054,12.136161916267024
2011-10-02 23:36:00.00000073,10.815913024443823
2011-10-02 23:36:00.0000005,7.406636449428407
2011-10-02 23:36:00.00000095,6.3992708958572955
2011-10-02 23:36:00.00000088,6.034979822275089
2011-10-02 23:36:00.00000030,8.73709184254697
2011-10-02 23:36:00.0000007,13.480134911150524
2011-10-02 23:36:00.00000013,9.698529673871814
2011-10-02 23:36:00.00000065,26.580164951671954
2011-10-02 23:36:00.00000089,49.02474045810807
2011-10-02 23:36:00.00000096,8.270994631596265
2011-10-02 23:36:00.00000039,8.639558230257304
2011-10-02 23:36:00.00000038,26.970493428938614
2011-10-02 23:36:00.00000067,17.33616454298896
2011-10-02 23:36:00.00000077,10.06904851847476
2011-10-02 23:36:00.00000020,16.510089603677436
2011-10-02 23:36:00.00000063,15.173176341884067
2011-10-02 23:36:00.00000012,8.56239419700277
2011-10-02 23:36:00.00000058,15.30421582586445
2011-10-02 23:36:00.00000026,12.108475935928478
2011-10-02 23:36:00.00000074,20.294078008414512
2011-10-02 23:36:00.00000059,47.970000000000006
2011-10-02 23:36:00.00000090,14.028582635137392
2011-10-02 23:36:00.0000004,29.572945071604398
2011-10-02 23:36:00.0000003,13.591269552793438
2011-10-02 23:36:00.00000021,16.241740833025055
2011-10-02 23:36:00.00000097,7.531793953689697
2011-10-02 23:36:00.00000036,15.747509557981662
2011-10-02 23:36:00.00000024,21.669494500419695
2011-10-02 23:36:00.00000082,44.082173871266775
2011-10-02 23:36:00.000000100,8.467769252653417
2011-10-02 23:36:00.00000040,4.903625169172473
2011-10-02 23:36:00.00000022,5.628669813070102
2013-03-21 12:47:28.0000006,11.734023279008394
2013-03-21 12:47:28.0000008,11.066109050515546
2013-03-21 12:47:28.0000003,13.300171711091561
2013-03-21 12:47:28.0000005,6.4113311816998175
2013-03-21 12:47:28.0000002,8.66704874199161
2013-06-07 03:02:56.0000002,16.275147058823528
2013-06-07 03:02:56.0000001,7.081683925766244
2010-09-05 22:31:32.0000002,29.401
2013-07-12 23:33:24.0000001,9.573978294411377
2009-12-03 02:32:08.0000001,18.41684566026081
2009-10-15 03:50:36.0000001,5.393429579883028
2011-09-25 22:36:32.0000002,22.69534832112476
2011-09-25 22:36:32.0000001,10.70302536157068
2015-06-08 20:02:56.0000001,9.491599078781892
2014-07-16 08:03:32.0000002,11.439965875233579
2014-07-16 08:03:32.0000001,12.685371704462172
2011-12-15 13:14:32.0000002,8.643104261434976
